PL	Customer Code	Order Number	Order Entry Date	Customer Wish Date	Confirmed Delivery Date	Requested Order Lead Time (in d)	Confirmed Order Lead Time (in d)	Agreed Liability (in w)	Order quantity	Product Information (Basic_Type)	Sales product
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	18	425	BT65	SP382
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	18	425	BT65	SP382
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	18	425	BT65	SP382
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	18	425	BT65	SP382
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	18	425	BT65	SP382
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	18	425	BT65	SP382
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	18	425	BT65	SP382
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	18	425	BT65	SP382
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	18	425	BT65	SP382
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	18	425	BT65	SP382
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	1170	BT65	SP125
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	1350	BT65	SP125
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	950	BT39	SP362
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	2000	BT30	SP213
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	2000	BT30	SP213
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	2000	BT30	SP213
67	C124	1115912693	8.2019	9.2019	9.2019	29	36	(blank)	2000	BT30	SP213
67	C124	1115912693	8.2019	9.2019	9.2019	29	36	(blank)	2000	BT30	SP213
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	9130	BT45	SP178
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	1652	BT45	SP489
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	990	BT46	SP462
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	1900	BT47	SP177
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	4500	BT41	SP486
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	1615	BT150	SP131
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	1900	BT150	SP131
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	18	1450	BT42	SP253
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	18	1450	BT42	SP253
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	720	BT42	SP391
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	585	BT31	SP166
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	1890	BT31	SP166
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	1530	BT31	SP166
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	1900	BT44	SP130
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	1900	BT44	SP130
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	675	BT64	SP389
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	675	BT64	SP389
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	675	BT64	SP389
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	675	BT64	SP389
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	675	BT64	SP389
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	675	BT64	SP389
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	675	BT64	SP389
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	675	BT64	SP389
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	675	BT64	SP389
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	675	BT64	SP389
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	675	BT64	SP389
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	675	BT64	SP389
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	675	BT64	SP389
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	675	BT64	SP389
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	675	BT64	SP389
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	675	BT64	SP389
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	1900	BT66	SP244
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	1425	BT67	SP245
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	(blank)	2500	BT50	SP495
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	2000	BT59	SP205
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	2000	BT59	SP205
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	2000	BT59	SP205
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	2000	BT59	SP205
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	2000	BT59	SP205
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	2000	BT59	SP205
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	2000	BT59	SP205
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	2000	BT59	SP205
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	2000	BT59	SP205
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	2000	BT59	SP205
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	2000	BT59	SP205
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	2000	BT59	SP205
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	2000	BT59	SP205
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	2000	BT59	SP205
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	2000	BT59	SP205
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	2000	BT59	SP205
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	1100	BT151	SP146
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	1100	BT151	SP146
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	1100	BT151	SP146
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	1100	BT151	SP146
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	1540	BT151	SP146
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	1540	BT151	SP146
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	1100	BT151	SP146
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	1100	BT151	SP146
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	1100	BT151	SP146
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	1100	BT151	SP146
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	1100	BT151	SP146
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	1100	BT151	SP146
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	1100	BT151	SP146
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	1100	BT151	SP146
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	1100	BT151	SP146
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	1100	BT151	SP146
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	660	BT151	SP146
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	660	BT151	SP146
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	660	BT62	SP494
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	935	BT70	SP160
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	18	1701	BT148	SP226
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	22	500	BT73	SP137
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	22	500	BT73	SP137
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	22	500	BT73	SP137
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	22	500	BT73	SP137
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	22	500	BT73	SP137
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	22	500	BT73	SP137
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	22	500	BT73	SP137
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	22	500	BT73	SP137
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	22	500	BT73	SP137
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	22	500	BT73	SP137
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	22	500	BT73	SP137
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	22	500	BT73	SP137
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	22	500	BT73	SP137
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	22	500	BT73	SP137
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	22	500	BT73	SP137
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	22	500	BT73	SP137
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	1900	BT72	SP231
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	1425	BT48	SP135
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	3705	BT48	SP135
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	675	BT31	SP236
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	1995	BT142	SP407
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	3040	BT83	SP289
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	825	BT84	SP80
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	2755	BT98	SP285
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	1155	BT94	SP400
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	2565	BT100	SP89
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	1530	BT102	SP419
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	605	BT92	SP421
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	2660	BT96	SP309
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	1430	BT89	SP95
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	1100	BT89	SP95
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	1540	BT89	SP95
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	770	BT91	SP109
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	2375	BT137	SP111
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	(blank)	2000	BT122	SP322
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	6930	BT132	SP428
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	1320	BT90	SP429
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	1320	BT90	SP429
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	1540	BT90	SP429
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	1540	BT90	SP429
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	1540	BT90	SP429
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	1540	BT90	SP429
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	1100	BT90	SP429
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	1100	BT90	SP429
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	1100	BT90	SP429
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	1100	BT90	SP429
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	1540	BT90	SP429
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	1540	BT90	SP429
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	1540	BT90	SP429
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	1540	BT90	SP429
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	1540	BT90	SP429
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	1540	BT90	SP429
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	1540	BT90	SP429
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	1540	BT90	SP429
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	1100	BT90	SP429
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	1100	BT90	SP429
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	1100	BT90	SP429
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	1100	BT90	SP429
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	1100	BT90	SP429
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	1100	BT90	SP429
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	1100	BT90	SP429
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	1100	BT90	SP429
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	1540	BT90	SP429
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	1540	BT90	SP429
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	1540	BT90	SP429
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	1540	BT90	SP429
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	1100	BT90	SP429
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	1100	BT90	SP429
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	1540	BT90	SP429
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	1540	BT90	SP429
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	1100	BT90	SP429
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	1100	BT90	SP429
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	1100	BT90	SP429
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	1100	BT90	SP429
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	1100	BT90	SP429
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	1100	BT90	SP429
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	(blank)	660	BT27	SP560
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	26	660	BT27	SP560
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	26	660	BT27	SP560
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	1330	BT57	SP224
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	3420	BT57	SP194
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	3420	BT57	SP194
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	2185	BT57	SP194
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	2185	BT57	SP194
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	2185	BT57	SP194
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	2185	BT57	SP194
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	2185	BT57	SP194
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	2185	BT57	SP194
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	2185	BT57	SP194
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	2185	BT57	SP194
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	2185	BT57	SP194
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	2185	BT57	SP194
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	2185	BT57	SP194
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	2185	BT57	SP194
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	2185	BT57	SP194
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	2185	BT57	SP194
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	2185	BT57	SP194
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	2185	BT57	SP194
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	3325	BT57	SP194
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	3325	BT57	SP194
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	1900	BT131	SP436
67	C124	1115912693	8.2019	9.2019	9.2019	29	29	15	1900	BT131	SP436
67	C124	1115912706	8.2019	9.2019	9.2019	29	29	15	2500	BT48	SP143
67	C65	1115914327	8.2019	9.2019	9.2019	29	29	24	2500	BT10	SP27
67	C65	1115914329	8.2019	9.2019	9.2019	29	29	20	2500	BT13	SP31
67	C38	1116000517	10.2019	11.2019	11.2019	29	29	15	2500	BT84	SP74
67	C8	1116029490	10.2019	11.2019	11.2019	29	29	12	6000	BT47	SP392
67	C7	1116040056	10.2019	11.2019	11.2019	29	29	22	1000	BT8	SP16
67	C7	1116040056	10.2019	11.2019	11.2019	29	29	22	1000	BT8	SP16
67	C7	1116040056	10.2019	11.2019	11.2019	29	29	22	15000	BT8	SP16
67	C7	1116040056	10.2019	11.2019	11.2019	29	34	22	2000	BT8	SP16
67	C7	1116040056	10.2019	11.2019	11.2019	29	34	22	34000	BT8	SP16
67	C7	1116040056	10.2019	11.2019	11.2019	29	35	22	2000	BT8	SP16
67	C7	1116040056	10.2019	11.2019	11.2019	29	37	22	14000	BT8	SP16
67	C7	1116040056	10.2019	11.2019	12.2019	29	42	22	4000	BT8	SP16
67	C7	1116040056	10.2019	11.2019	12.2019	29	48	22	3000	BT8	SP16
67	C7	1116040056	10.2019	11.2019	12.2019	29	48	22	7000	BT8	SP16
67	C7	1116040056	10.2019	11.2019	12.2019	29	48	22	3000	BT8	SP16
67	C7	1116040056	10.2019	11.2019	12.2019	29	56	22	34000	BT8	SP16
67	C7	1116040056	10.2019	11.2019	12.2019	29	56	22	58000	BT8	SP16
67	C7	1116040056	10.2019	11.2019	12.2019	29	56	22	19000	BT8	SP16
67	C159	1116051136	11.2019	11.2019	11.2019	29	33	12	3000	BT41	SP150
67	C159	1116051136	11.2019	11.2019	11.2019	29	33	12	3000	BT41	SP150
67	C159	1116051136	11.2019	11.2019	11.2019	29	33	12	1500	BT41	SP150
67	C159	1116051136	11.2019	11.2019	12.2019	29	38	12	1500	BT41	SP150
67	C159	1116051136	11.2019	11.2019	11.2019	29	33	12	3000	BT41	SP150
67	C159	1116051136	11.2019	11.2019	11.2019	29	33	12	3000	BT41	SP150
67	C159	1116051136	11.2019	11.2019	11.2019	29	33	12	3000	BT41	SP150
67	C27	1116051139	11.2019	11.2019	11.2019	29	30	12	2500	BT88	SP399
67	C27	1116051139	11.2019	11.2019	12.2019	29	53	12	2500	BT88	SP399
67	C27	1116051139	11.2019	11.2019	12.2019	29	53	12	5000	BT88	SP399
67	C27	1116051139	11.2019	11.2019	12.2019	29	53	12	10000	BT88	SP399
67	C8	1116052723	11.2019	11.2019	11.2019	29	31	12	17500	BT99	SP320
67	C158	1116063729	11.2019	12.2019	12.2019	29	30	(blank)	30000	BT96	SP510
67	C34	1116103562	11.2019	12.2019	12.2019	29	29	18	2500	BT166	SP19
67	C34	1116225583	1.2020	2.2020	3.2020	29	50	18	3000	BT143	SP499
67	C27	1116229757	1.2020	2.2020	2.2020	29	29	12	5000	BT88	SP399
67	C71	1116302848	2.2020	3.2020	3.2020	29	29	12	2500	BT38	SP488
67	C159	1113373909	2.2018	2.2018	3.2018	29	36	26	1000	BT31	SP357
67	C157	1113923981	12.2017	1.2018	2.2018	29	64	20	1000	BT7	SP15
67	C71	1113925544	12.2017	1.2018	2.2018	29	60	26	15000	BT30	SP372
67	C7	1114039975	1.2018	2.2018	3.2018	29	77	18	1000	BT65	SP453
67	C7	1114039975	1.2018	2.2018	3.2018	29	77	18	2000	BT65	SP453
67	C13	1114045791	1.2018	1.2018	1.2018	29	29	16	660	BT75	SP365
67	C71	1114112732	1.2018	2.2018	4.2018	29	78	(blank)	1000	BT31	SP357
67	C47	1114123414	1.2018	2.2018	5.2018	29	128	16	2000	BT229	SP227
67	C47	1114123414	1.2018	2.2018	5.2018	29	133	16	2000	BT229	SP227
67	C35	1114127161	7.2018	8.2018	8.2018	29	29	26	1330	BT114	SP274
67	C167	1114160204	1.2018	2.2018	5.2018	29	107	18	2500	BT49	SP250
67	C158	1114237903	8.2018	8.2018	9.2018	29	42	39	17500	BT30	SP213
67	C158	1114237903	8.2018	8.2018	9.2018	29	42	39	72500	BT30	SP213
67	C71	1114245007	2.2018	3.2018	4.2018	29	62	26	2500	BT109	SP514
67	C13	1114266026	2.2018	3.2018	5.2018	29	94	(blank)	5000	BT152	SP479
67	C13	1114266026	2.2018	3.2018	5.2018	29	94	(blank)	17500	BT152	SP479
67	C37	1114460249	3.2018	4.2018	7.2018	29	111	(blank)	2500	BT70	SP217
67	C37	1114460249	3.2018	4.2018	7.2018	29	111	(blank)	12500	BT70	SP217
67	C35	1114560050	4.2018	5.2018	6.2018	29	69	98	45	BT65	SP125
67	C51	1114641468	5.2018	5.2018	11.2018	29	216	(blank)	1000	BT5	SP13
67	C51	1114641468	5.2018	5.2018	11.2018	29	216	(blank)	3000	BT5	SP13
67	C51	1114641468	5.2018	5.2018	11.2018	29	216	(blank)	1000	BT5	SP13
67	C51	1114641468	5.2018	5.2018	11.2018	29	216	99	5000	BT5	SP13
67	C51	1114641468	5.2018	5.2018	11.2018	29	216	99	12000	BT5	SP13
67	C158	1114644923	5.2018	5.2018	6.2018	29	62	18	5000	BT111	SP415
67	C158	1114644923	5.2018	5.2018	6.2018	29	62	18	2500	BT111	SP415
67	C158	1114644923	5.2018	5.2018	6.2018	29	62	18	5000	BT111	SP415
67	C158	1114644923	5.2018	5.2018	7.2018	29	68	18	2500	BT111	SP415
67	C158	1114644923	5.2018	5.2018	7.2018	29	68	18	5000	BT111	SP415
67	C101	1114706380	5.2018	6.2018	6.2018	29	29	24	3000	BT7	SP12
67	C27	1114829935	6.2018	7.2018	7.2018	29	33	(blank)	2500	BT154	SP396
67	C8	1115012440	7.2018	8.2018	8.2018	29	30	18	3000	BT141	SP221
67	C20	1115027161	7.2018	8.2018	8.2018	29	29	18	95	BT48	SP140
67	C20	1115027161	7.2018	8.2018	8.2018	28	28	(blank)	1140	BT48	SP140
67	C40	1115109905	8.2018	8.2018	9.2018	28	38	18	2500	BT83	SP504
67	C71	1115117761	8.2018	9.2018	9.2018	28	40	18	2500	BT49	SP371
67	C8	1115191855	9.2018	10.2018	10.2018	28	31	18	2565	BT67	SP245
67	C119	1115346606	11.2018	12.2018	12.2018	28	33	15	1000	BT147	SP216
67	C19	1115418268	12.2018	1.2019	1.2019	28	41	20	750	BT220	SP470
67	C8	1115426969	12.2018	1.2019	1.2019	28	28	20	1000	BT164	SP9
67	C164	1115428857	12.2018	1.2019	1.2019	28	28	24	5000	BT171	SP24
67	C71	1115429367	12.2018	1.2019	1.2019	28	28	18	1500	BT41	SP150
67	C148	1115482636	1.2019	2.2019	5.2019	28	111	20	10000	BT168	SP21
67	C148	1115482636	1.2019	2.2019	2.2019	28	37	20	2500	BT168	SP21
67	C20	1115488886	1.2019	2.2019	2.2019	28	28	15	10000	BT71	SP56
67	C65	1115498194	1.2019	2.2019	2.2019	28	35	18	1134	BT115	SP273
67	C8	1115582378	3.2019	3.2019	3.2019	28	28	15	1000	BT85	SP88
67	C158	1115630694	6.2019	6.2019	6.2019	28	28	15	190000	BT30	SP213
67	C71	1115639646	4.2019	4.2019	4.2019	28	29	15	5000	BT71	SP56
67	C158	1115688175	6.2019	6.2019	6.2019	28	28	15	92500	BT111	SP415
67	C158	1115705950	6.2019	7.2019	7.2019	28	33	18	9000	BT30	SP381
67	C7	1115708424	5.2019	5.2019	5.2019	28	28	15	200000	BT131	SP323
67	C7	1115708425	5.2019	5.2019	5.2019	28	28	15	200000	BT131	SP323
67	C71	1115711461	5.2019	5.2019	6.2019	28	35	15	2500	BT49	SP371
67	C9	1115737259	5.2019	6.2019	6.2019	28	28	15	2000	BT68	SP477
67	C71	1115793271	6.2019	7.2019	7.2019	28	28	15	27500	BT57	SP259
67	C13	1115819324	7.2019	7.2019	7.2019	28	28	15	2500	BT81	SP513
67	C148	1115824326	7.2019	7.2019	8.2019	28	50	20	5000	BT159	SP6
67	C158	1115884051	8.2019	8.2019	8.2019	28	28	15	1000	BT42	SP485
67	C13	1115888149	8.2019	8.2019	8.2019	28	28	20	750	BT212	SP347
67	C15	1115893219	8.2019	9.2019	9.2019	28	31	(blank)	2500	BT137	SP304
67	C78	1115936676	8.2019	9.2019	9.2019	28	28	20	3000	BT159	SP6
67	C153	1116010510	10.2019	11.2019	11.2019	28	28	15	7500	BT152	SP479
67	C27	1116021552	10.2019	11.2019	11.2019	28	28	22	20000	BT6	SP14
67	C27	1116021552	10.2019	11.2019	11.2019	28	28	22	20000	BT6	SP14
67	C27	1116021552	10.2019	11.2019	11.2019	28	28	22	10000	BT6	SP14
67	C27	1116021552	10.2019	11.2019	11.2019	28	28	22	10000	BT6	SP14
67	C72	1116022234	10.2019	11.2019	11.2019	28	28	20	4000	BT159	SP6
67	C72	1116022234	10.2019	11.2019	11.2019	28	28	20	11000	BT159	SP6
67	C72	1116022234	10.2019	11.2019	11.2019	28	28	20	5000	BT159	SP6
67	C164	1116103293	11.2019	12.2019	12.2019	28	28	20	30000	BT167	SP20
67	C124	1116117830	11.2019	12.2019	12.2019	28	28	18	3000	BT181	SP42
67	C124	1116117830	11.2019	12.2019	12.2019	28	28	12	3960	BT90	SP429
67	C124	1116117830	11.2019	12.2019	12.2019	28	28	12	760	BT87	SP288
67	C124	1116117830	11.2019	12.2019	12.2019	28	28	12	9000	BT105	SP409
67	C124	1116117830	11.2019	12.2019	12.2019	28	28	18	5670	BT115	SP273
67	C124	1116117830	11.2019	12.2019	12.2019	28	28	18	1000	BT174	SP35
67	C124	1116117830	11.2019	12.2019	12.2019	28	28	18	5670	BT115	SP273
67	C124	1116117830	11.2019	12.2019	12.2019	28	28	12	1500	BT70	SP57
67	C124	1116117830	11.2019	12.2019	12.2019	28	28	18	2000	BT187	SP551
67	C124	1116117830	11.2019	12.2019	12.2019	28	28	18	2250	BT230	SP352
67	C124	1116117830	11.2019	12.2019	12.2019	28	28	12	7920	BT84	SP80
67	C124	1116117830	11.2019	12.2019	12.2019	28	28	18	3000	BT176	SP37
67	C124	1116117830	11.2019	12.2019	12.2019	28	28	12	9900	BT151	SP146
67	C124	1116117830	11.2019	12.2019	12.2019	28	28	18	3000	BT181	SP42
67	C124	1116117830	11.2019	12.2019	12.2019	28	28	18	2250	BT204	SP537
67	C124	1116117830	11.2019	12.2019	12.2019	28	28	12	9900	BT151	SP146
67	C124	1116117830	11.2019	12.2019	12.2019	28	28	12	1530	BT31	SP166
67	C124	1116117830	11.2019	12.2019	12.2019	28	28	12	9900	BT151	SP146
67	C124	1116117830	11.2019	12.2019	12.2019	28	28	18	2000	BT215	SP535
67	C124	1116117830	11.2019	12.2019	12.2019	28	28	18	2000	BT215	SP535
67	C124	1116117830	11.2019	12.2019	12.2019	28	28	12	3000	BT56	SP154
67	C124	1116117830	11.2019	12.2019	12.2019	28	28	12	12000	BT98	SP286
67	C124	1116117830	11.2019	12.2019	12.2019	28	28	12	7920	BT46	SP462
67	C124	1116117830	11.2019	12.2019	12.2019	28	28	18	2000	BT194	SP528
67	C124	1116117830	11.2019	12.2019	12.2019	28	28	18	2000	BT194	SP528
67	C124	1116117830	11.2019	12.2019	12.2019	28	28	18	2000	BT192	SP278
67	C124	1116117830	11.2019	12.2019	12.2019	28	28	18	2000	BT192	SP278
67	C124	1116117830	11.2019	12.2019	12.2019	28	28	18	4000	BT177	SP38
67	C124	1116117830	11.2019	12.2019	12.2019	28	28	12	8000	BT145	SP388
67	C124	1116117830	11.2019	12.2019	12.2019	28	28	12	2850	BT45	SP474
67	C124	1116117830	11.2019	12.2019	12.2019	28	28	12	3000	BT99	SP318
67	C124	1116117830	11.2019	12.2019	12.2019	28	28	12	3000	BT91	SP314
